SeniorCitizen,tenure,MonthlyCharges,TotalCharges,avg_monthly_spend,gender_Male,Partner_Yes,Dependents_Yes,PhoneService_Yes,MultipleLines_No phone service,MultipleLines_Yes,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaperlessBilling_Yes,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,tenure_group_1-2yr,tenure_group_2-3yr,tenure_group_3-4yr,tenure_group_4-6yr,Actual_Churn,Churn_Probability,Predicted_Churn
1,7,99.25,665.45,83.18125,True,True,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,0.9236791252047293,1
0,9,20.4,184.1,18.41,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0.1549682804609168,0
0,34,24.7,780.2,22.291428571428572,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,True,False,False,0,0.11197792503266057,0
0,1,35.55,35.55,17.775,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,False,False,False,False,1,0.8673245244277145,1
0,25,108.9,2809.05,108.04038461538462,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,False,False,0,0.33945231447862717,0
0,72,115.5,8312.75,113.87328767123287,False,True,False,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True,0,0.05733649382171999,0
0,1,20.55,20.55,10.275,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0.4844290638180361,0
0,60,99.8,5985.75,98.12704918032787,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,True,0,0.5950392666605172,1
0,43,84.25,3539.25,80.4375,True,True,False,True,False,False,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,0,0.1414765225478183,0
0,3,21.2,52.05,13.0125,True,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,False,False,False,0,0.20608912166912186,0
1,72,84.1,5981.65,81.94041095890411,True,True,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,True,0,0.05745924264702557,0
0,2,45.35,89.5,29.833333333333332,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,1,0.5186605387536328,1
0,10,98.9,1064.95,96.81363636363636,True,False,False,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,False,0,0.591964280470296,1
0,7,98.05,713.0,89.125,True,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,1,0.7830653758493251,1
0,33,51.45,1758.9,51.73235294117647,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,True,False,True,False,False,0,0.040506924569935286,0
0,31,81.15,2640.55,82.5171875,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,0,0.4302921791345738,0
1,38,94.75,3653.0,93.66666666666667,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,True,False,0,0.5956349411208876,1
0,24,84.35,1938.05,77.52199999999999,False,False,False,True,False,True,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False,0,0.4510750478373608,0
0,28,59.55,1646.45,56.77413793103448,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,True,False,False,0,0.10999576091443136,0
0,72,38.5,2763.0,37.84931506849315,True,True,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0.00884021371846497,0
0,20,19.25,375.25,17.86904761904762,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0.060749184689460896,0
0,60,79.0,4801.1,78.70655737704918,True,False,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True,0,0.04782587770971013,0
1,4,89.2,346.2,69.24,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,False,1,0.8947695169143677,1
0,46,55.0,2473.95,52.63723404255319,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,0,0.03201464455048021,0
0,72,82.3,5815.15,79.65958904109588,True,True,True,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,0,0.003313549984354214,0
1,41,113.2,4689.5,111.6547619047619,False,False,False,True,False,True,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,False,False,True,False,1,0.3603592442431634,0
1,65,100.75,6674.65,101.1310606060606,True,True,False,True,False,True,True,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,False,False,False,True,0,0.3314266178656363,0
0,43,29.3,1224.05,27.81931818181818,True,True,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,0,0.11364013425883959,0
0,21,64.85,1336.8,60.76363636363636,False,False,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,True,False,False,False,0,0.059905714423232524,0
0,54,20.4,1090.6,19.829090909090908,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,True,0,0.013850252950801747,0
1,61,104.4,6405.0,103.30645161290323,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True,1,0.3926017184953313,0
0,20,55.0,1165.55,55.50238095238095,True,False,False,False,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,True,False,False,True,False,False,False,0,0.2505893885406523,0
0,69,105.2,7386.05,105.515,True,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,False,False,True,0,0.11121041597686715,0
1,1,45.2,45.2,22.6,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.6001690563360651,1
1,33,93.55,3055.5,89.86764705882354,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,False,True,False,False,0,0.3447467036839047,0
0,19,20.85,467.5,23.375,True,False,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,True,False,False,False,0,0.030341895781882833,0
0,2,79.0,143.65,47.88333333333333,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0.8836267957872584,1
0,13,63.15,816.8,58.34285714285714,False,True,True,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,0,0.47628026132403317,0
0,1,45.8,45.8,22.9,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,0,0.6811949427748498,1
0,55,55.7,3131.8,55.925000000000004,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,0,0.037212941087139254,0
0,22,95.1,2162.6,94.02608695652174,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,True,False,False,False,0,0.7030771831929639,1
1,27,75.5,1893.95,67.64107142857144,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,1,0.677109654860904,1
1,13,89.05,1169.35,83.52499999999999,True,True,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True,False,False,False,1,0.47578733415954155,0
0,26,50.35,1285.8,47.62222222222222,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,0,0.09228841711453607,0
0,35,20.1,655.3,18.202777777777776,True,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,True,False,False,0,0.02005342278815867,0
1,56,104.75,5841.35,102.47982456140352,False,False,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,True,0,0.4429878349474853,0
0,1,95.45,95.45,47.725,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,False,False,False,False,1,0.9786150665625243,1
1,1,74.3,74.3,37.15,True,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,0,0.9439428957940256,1
0,23,90.6,1943.2,80.96666666666667,True,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,False,True,False,False,False,1,0.6082636667015497,1
0,7,75.45,480.75,60.09375,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,1,0.5497123445470511,1
0,22,104.6,2180.55,94.80652173913045,True,True,False,True,False,False,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,True,False,False,False,0,0.5960749588837736,1
0,56,59.5,3389.25,59.46052631578947,True,True,False,True,False,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,0,0.05680275703323868,0
0,71,82.55,5832.65,81.00902777777777,True,True,False,True,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,False,False,True,0,0.019479981745988088,0
